work_id_a,work_id_b,similarity,evidence_strength,exact_description_flag,same_ida_flag,same_mp_flag,same_amount_flag,same_sanction_date_flag,number_token_conflict_flag,generic_description_flag,continuation_or_phase_flag,state,description_a,description_b,sanction_amount_a,sanction_amount_b,sanction_date_a,sanction_date_b
140912,140914,1.0,Moderate,True,True,True,True,True,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-05
140912,140916,1.0,Moderate,True,True,True,True,True,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-05
140912,140917,1.0,Moderate,True,True,True,True,True,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-05
140912,140918,1.0,Moderate,True,True,True,True,True,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-05
140912,140919,1.0,Moderate,True,True,True,True,True,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-05
140912,140921,1.0,Moderate,True,True,True,True,True,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-05
140912,140922,1.0,Moderate,True,True,True,True,True,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-05
140912,140923,1.0,Moderate,True,True,True,True,True,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-05
140912,140924,1.0,Moderate,True,True,True,True,True,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-05
140912,140925,1.0,Moderate,True,True,True,True,True,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-05
140912,140926,1.0,Moderate,True,True,True,True,True,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-05
140912,140927,1.0,Moderate,True,True,True,True,True,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-05
140912,140928,1.0,Moderate,True,True,True,True,True,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-05
140912,140929,1.0,Moderate,True,True,True,True,True,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-05
140912,140930,1.0,Moderate,True,True,True,True,True,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-05
140912,140931,1.0,Moderate,True,True,True,True,True,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-05
140912,140932,1.0,Moderate,True,True,True,True,True,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-05
140912,140933,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-06
140912,140934,1.0,Moderate,True,True,True,True,True,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-05
140912,140935,1.0,Moderate,True,True,True,True,True,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-05
140912,140936,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-06
140912,140937,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-06
140912,140938,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-06
140912,140939,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-06
140912,140940,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-06
140912,140941,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-06
140912,140942,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-06
140912,140943,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-06
140912,140944,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-06
140912,140945,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-06
140912,140946,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-06
140912,140947,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-06
140912,140948,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-06
140912,140949,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-06
140912,140950,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-06
140912,140951,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-06
140912,140952,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-06
140912,140954,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-06
140912,140955,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-06
140912,140956,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,243000.0,243000.0,2025-06-05,2025-06-06
140912,140957,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,243000.0,243000.0,2025-06-05,2025-06-06
140912,140958,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,243000.0,243000.0,2025-06-05,2025-06-06
140912,140959,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,243000.0,243000.0,2025-06-05,2025-06-06
140912,140960,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,243000.0,243000.0,2025-06-05,2025-06-06
140912,140961,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,243000.0,243000.0,2025-06-05,2025-06-06
140912,140962,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,243000.0,243000.0,2025-06-05,2025-06-06
140912,140963,1.0,Moderate,True,True,True,True,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,243000.0,243000.0,2025-06-05,2025-06-06
140912,140982,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,243000.0,238871.64,2025-06-05,2025-01-28
140912,140983,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,243000.0,238871.64,2025-06-05,2025-01-28
140912,140984,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,243000.0,238871.64,2025-06-05,2025-01-28
140912,140985,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,243000.0,238871.64,2025-06-05,2025-01-28
140912,140987,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,243000.0,238871.64,2025-06-05,2025-01-23
140912,140988,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,243000.0,238871.64,2025-06-05,2025-01-23
140912,140989,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,243000.0,238871.64,2025-06-05,2025-01-28
140912,140990,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,243000.0,238871.64,2025-06-05,2025-01-28
140912,140991,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,243000.0,238871.64,2025-06-05,2025-01-28
140912,140994,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,238871.64,2025-06-05,2025-01-23
140912,140995,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,238871.64,2025-06-05,2025-01-23
140912,140996,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,238871.64,2025-06-05,2025-01-23
140912,140997,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,238871.64,2025-06-05,2025-01-23
140912,140998,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,238871.64,2025-06-05,2025-01-23
140912,140999,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,238871.64,2025-06-05,2025-01-23
140912,141000,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,238871.64,2025-06-05,2025-01-23
140912,141001,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,238871.64,2025-06-05,2025-01-23
140912,141002,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,238871.64,2025-06-05,2025-01-23
140912,141003,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,238871.64,2025-06-05,2025-01-23
140912,141004,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,211299.0,2025-06-05,2025-01-24
140912,141005,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,211299.0,2025-06-05,2025-01-24
140912,141006,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,211299.0,2025-06-05,2025-01-24
140912,141007,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,211299.0,2025-06-05,2025-01-24
140912,141008,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,211299.0,2025-06-05,2025-01-24
140912,141009,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,211299.0,2025-06-05,2025-01-24
140912,141010,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,211299.0,2025-06-05,2025-01-24
140912,141011,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,211299.0,2025-06-05,2025-01-24
140912,141012,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,211299.0,2025-06-05,2025-01-24
140912,141013,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,211299.0,2025-06-05,2025-01-24
140912,141014,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,211299.0,2025-06-05,2025-01-24
140912,141015,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,211299.0,2025-06-05,2025-01-24
140912,141016,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,211299.0,2025-06-05,2025-01-24
140912,141017,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,211299.0,2025-06-05,2025-01-24
140912,141018,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,211299.0,2025-06-05,2025-01-24
140912,141019,1.0,Weak,True,False,True,False,False,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,211299.0,2025-06-05,2025-01-24
140913,140914,1.0,Moderate,True,True,True,True,True,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-05
140913,140916,1.0,Moderate,True,True,True,True,True,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-05
140913,140917,1.0,Moderate,True,True,True,True,True,False,True,False,Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,243000.0,243000.0,2025-06-05,2025-06-05
